Va,Vb,Vc,Ia,Ib,Ic,Type
133306.4426,133250.0678,133340.4651,2239.727755,2445.224174,33.87105477,ABG
133319.7401,133251.1031,133345.7001,2240.011281,2445.144417,34.32639344,ABG
133309.3077,133251.669,133341.6902,2239.808979,2445.14557,34.32158212,ABG
133316.4595,133249.1285,133344.3426,2239.90511,2445.178519,34.39584709,ABG
133312.8258,133253.485,133342.3772,2239.881316,2445.175781,34.41061989,ABG
133312.8968,133247.9767,133344.5316,2239.880331,2445.103928,34.47460422,ABG
133316.4936,133253.6848,133341.8525,2239.849916,2445.276936,33.94673308,ABG
133309.2801,133248.7269,133344.4381,2239.950574,2445.031158,34.41351391,ABG
133319.8878,133252.3134,133343.47,2239.78632,2445.307311,33.64772249,ABG
133306.604,133250.2622,133340.9115,2239.991224,2445.069826,34.3315984,ABG
133321.4146,133251.0814,133348.4689,2239.810581,2445.230554,33.98026517,ABG
133306.7401,133250.942,133335.5594,2239.933807,2445.164498,34.343567,ABG
133319.5495,133250.9463,133352.712,2239.901306,2445.165338,34.37275922,ABG
133310.2533,133250.7844,133333.7144,2239.870863,2445.178102,34.35584896,ABG
133315.0877,133251.0444,133351.6986,2239.922346,2445.205775,34.11589017,ABG
133315.0324,133251.0257,133337.3733,2239.914605,2445.094953,34.24839647,ABG
133310.967,133250.3897,133346.7225,2239.826483,2445.283825,33.45569923,ABG
133318.0624,133251.9187,133342.382,2240.023051,2445.040058,34.08226084,ABG
133309.4705,133249.6102,133343.162,2239.73118,2445.276603,33.2495371,ABG
133318.281,133252.2075,133344.01,2240.054478,2445.089997,33.98951309,ABG
133310.3236,133250.0435,133343.3818,2239.753654,2445.193235,33.67222023,ABG
133316.9306,133251.0782,133342.8367,2239.969174,2445.160728,33.9710247,ABG
133311.9197,133251.5807,133344.4378,2239.849549,2445.160806,33.98281397,ABG
133315.3586,133249.5965,133342.7078,2239.880675,2445.137702,33.94583509,ABG
133313.5646,133252.5697,133343.4198,2239.889154,2445.233032,33.71307976,ABG
133313.6054,133249.3893,133344.376,2239.88616,2445.049743,33.9159455,ABG
133315.5699,133252.0156,133342.0389,2239.84972,2445.309199,33.32980784,ABG
133311.5045,133250.4507,133344.5302,2239.932035,2445.026317,33.92738213,ABG
133317.5758,133250.8812,133343.6326,2239.836129,2445.282833,33.45025327,ABG
133310.0678,133251.2606,133341.4197,2239.91057,2445.104562,33.92441198,ABG
133318.1675,133250.6242,133347.4249,2239.906733,2445.196655,33.83344065,ABG
133310.6136,133250.988,133338.2406,2239.834337,2445.175086,33.81108153,ABG
133316.6828,133251.1668,133349.0027,2239.973445,2445.174995,33.77621743,ABG
133312.7732,133250.5277,133338.9061,2239.822232,2445.144687,33.64202559,ABG
133314.5114,133251.2386,133346.5161,2239.929214,2445.238764,33.22762038,ABG
133314.4986,133250.9529,133342.3899,2239.917979,2445.070966,33.58216853,ABG
133313.6914,133250.4407,133343.4154,2239.811996,2445.279544,32.89118145,ABG
133314.3945,133251.8159,133344.0833,2240.01455,2445.070595,33.64763231,ABG
133314.5275,133249.8671,133343.6096,2239.75924,2445.227061,33.17593298,ABG
133313.2697,133251.8573,133342.236,2239.999527,2445.14309,33.66216667,ABG
133315.4586,133250.3865,133346.1099,2239.818932,2445.156039,33.5849995,ABG
133312.8423,133250.9943,133340.1142,2239.90795,2445.17437,33.54008017,ABG
133315.241,133251.2367,133346.8554,2239.893644,2445.173481,33.52022868,ABG
133313.5252,133250.5347,133340.9639,2239.861177,2445.111299,33.43476814,ABG
133314.3363,133251.0959,133344.7434,2239.892648,2445.257426,33.1496013,ABG
133314.3212,133251.2585,133343.4228,2239.889052,2445.043473,33.48036429,ABG
133313.7895,133250.0512,133342.8961,2239.860349,2445.288362,33.07494905,ABG
133314.6002,133252.2248,133344.0178,2239.900149,2445.070847,33.53590682,ABG
133313.6029,133249.5268,133343.593,2239.893378,2445.224653,33.36700968,ABG
133314.8713,133252.0904,133342.6351,2239.836505,2445.156549,33.39339632,ABG
133313.1224,133250.2632,133344.7686,2239.979455,2445.160324,33.48156111,ABG
133315.4629,133251.0053,133342.5648,2239.772884,2445.183329,33.14386391,ABG
133312.6497,133251.307,133343.3928,2240.005556,2445.182508,33.14881171,ABG
133315.4001,133250.3345,133345.1222,2239.808643,2445.126345,33.09050409,ABG
133313.5056,133251.4315,133340.5193,2239.924645,2445.244005,32.79727397,ABG
133313.5292,133250.6966,133347.1209,2239.914742,2445.084524,33.28282782,ABG
133316.1265,133250.8237,133340.2181,2239.831051,2445.239214,32.90600894,ABG
133310.4576,133251.2397,133345.216,2239.966477,2445.128083,33.40906694,ABG
133318.9049,133250.5813,133343.7679,2239.831086,2445.165558,33.2729912,ABG
133287.4489,133192.9026,133344.0746,1958.666529,2261.35165,37.22329255,ABG
133312.6111,133205.5633,133344.347,1958.748286,2261.297081,37.22987838,ABG
133285.5203,133197.4026,133342.281,1959.14072,2260.999752,38.38124923,ABG
133313.5974,133200.2918,133351.2184,1958.378691,2261.332112,37.23265926,ABG
133286.829,133201.2536,133330.0789,1959.204082,2261.239586,38.25302781,ABG
133308.6604,133199.0872,133364.9188,1958.603014,2260.998142,38.4505357,ABG
133296.1154,133200.1661,133320.9807,1958.851122,2261.423975,37.98359123,ABG
133296.349,133200.8873,133364.9523,1958.837064,2261.118426,38.47313627,ABG
133309.1767,133199.4427,133330.8213,1958.904337,2261.042463,38.89024922,ABG
133285.8841,133199.653,133349.5077,1958.50302,2261.591483,37.02615067,ABG
133315.187,133202.0709,133345.7639,1959.350196,2260.739901,39.34096116,ABG
133285.2003,133197.2909,133340.7898,1958.197637,2261.602611,36.30801316,ABG
133312.08,133202.4492,133346.836,1959.351321,2261.014822,38.11475271,ABG
133290.3951,133199.6395,133344.8465,1958.518896,2261.246774,36.95853694,ABG
133306.8334,133198.1861,133342.8107,1958.88796,2261.234437,37.07161556,ABG
133295.3936,133203.9466,133344.5888,1958.910292,2261.309696,37.11513778,ABG
133301.8031,133195.8706,133348.1818,1958.755663,2260.91942,37.78697783,ABG
133301.7434,133203.3173,133337.178,1958.795418,2261.682152,36.46506461,ABG
133294.0823,133198.9486,133352.736,1958.976569,2260.700829,38.53254858,ABG
133310.3818,133199.5107,133339.5419,1958.688942,2261.58722,36.81915736,ABG
133286.9014,133201.6245,133343.646,1958.816372,2261.054065,37.75537796,ABG
133314.4607,133198.9416,133352.007,1959.085749,2261.133842,38.042852,ABG
133287.6679,133200.4914,133334.1346,1958.327856,2261.363697,36.74302918,ABG
133309.7386,133200.2873,133354.5006,1959.403982,2261.088395,37.9860092,ABG
133294.9576,133200.5094,133339.962,1958.300876,2261.163375,36.9603523,ABG
133302.7339,133198.2236,133343.9453,1959.109096,2261.357292,36.76014084,ABG
133300.1189,133203.9688,133349.9391,1958.723872,2261.040195,37.28695723,ABG
133300.1551,133195.0599,133339.0754,1958.761896,2261.217438,36.68012114,ABG
133301.1109,133205.1851,133348.4244,1958.823056,2261.418717,36.48231068,ABG
133299.3823,133196.5673,133344.0794,1958.916725,2260.79368,37.76081432,ABG
133302.7983,133201.6694,133344.4259,1958.567681,2261.690904,35.72302533,ABG
133296.8912,133200.4131,133343.2278,1959.087105,2260.817117,37.84043326,ABG
133305.1584,133199.3001,133350.6165,1958.642591,2261.420858,36.31660994,ABG
133296.1691,133200.4298,133334.9935,1958.802645,2261.174227,36.93112197,ABG
133303.7526,133201.1264,133356.3402,1959.007391,2261.19438,36.94198559,ABG
133299.3445,133198.2508,133335.8083,1958.584804,2261.149686,36.95411028,ABG
133300.634,133201.9969,133349.1229,1958.961132,2261.437383,36.25146883,ABG
133300.6349,133199.4375,133346.2535,1958.889998,2260.84683,37.80082334,ABG
133302.3138,133199.2321,133340.8302,1958.56392,2261.58892,35.59869318,ABG
133296.2433,133202.3277,133348.2656,1959.163234,2260.947288,37.64783796,ABG
133307.6,133197.7238,133345.5327,1958.554163,2261.256143,36.4370523,ABG
133291.9354,133201.8297,133339.5499,1958.898926,2261.329312,36.54434008,ABG
133309.0124,133199.6413,133352.8215,1958.930537,2261.008211,37.27783117,ABG
133293.3887,133200.0198,133337.2761,1958.590102,2261.317116,36.18333208,ABG
133305.2423,133199.8489,133348.7925,1959.011832,2261.236743,36.69561112,ABG
133297.6967,133202.018,133344.7538,1958.711978,2261.032362,36.59969798,ABG
133301.1932,133196.3134,133342.0513,1958.804072,2261.384865,36.11242125,ABG
133301.1158,133205.4459,133347.3652,1958.808846,2261.138234,36.27527282,ABG
133297.4246,133194.6045,133343.9724,1958.931404,2261.070513,36.95599816,ABG
133305.9435,133204.6041,133343.8508,1958.483403,2261.512987,35.36046956,ABG
133291.0223,133197.4739,133344.778,1959.316426,2260.839043,37.80950787,ABG
133312.7007,133201.0879,133348.7701,1958.256477,2261.504589,35.5580295,ABG
133285.4281,133200.1064,133334.1019,1959.284225,2261.064568,37.37422836,ABG
133314.6701,133200.0579,133361.3254,1958.562766,2261.225234,36.66613606,ABG
133287.811,133199.9439,133324.3911,1958.878634,2261.22113,36.79051044,ABG
133307.6873,133200.1807,133363.73,1958.895754,2261.296218,36.72996008,ABG
133297.3058,133201.0935,133329.5905,1958.766089,2260.959993,37.0864334,ABG
133297.3994,133197.3484,133353.223,1958.796998,2261.588394,35.69884043,ABG
133306.1334,133204.8558,133340.5768,1958.944311,2260.810431,37.12074371,ABG
133290.4628,133194.1743,133345.23,1958.704326,2261.485905,35.53462231,ABG
133311.0477,133205.934,133344.504,1958.824271,2261.115725,36.14271575,ABG
133286.6616,133195.7616,133343.2103,1959.004683,2261.120556,36.49507944,ABG
133313.7456,133202.2801,133348.0214,1958.467078,2261.350922,35.56139054,ABG
133285.3622,133199.9412,133335.7347,1959.231285,2261.106553,36.85174934,ABG
133312.2403,133199.1249,133358.9132,1958.476278,2261.170031,36.353054,ABG
133290.5601,133201.2478,133324.6984,1959.003635,2261.330811,36.4787325,ABG
133302.9129,133199.3447,133365.3727,1958.783417,2261.070803,37.0242312,ABG
133302.7008,133200.6193,133325.9004,1958.799374,2261.213997,36.78427005,ABG
133290.0196,133199.2139,133356.3107,1958.772797,2261.371063,36.31533546,ABG
133313.6499,133201.9521,133339.4491,1959.013576,2260.886586,37.47586952,ABG
133282.8168,133197.2594,133343.0425,1958.489608,2261.568444,35.33913818,ABG
133316.4072,133203.2572,133348.4443,1959.192887,2260.923159,37.05561026,ABG
133283.8836,133197.7889,133339.449,1958.527166,2261.347717,35.48273021,ABG
133312.7678,133200.5442,133348.5121,1958.952573,2261.193666,35.97126642,ABG
133289.0869,133201.9201,133339.5693,1958.84852,2261.199183,35.92646169,ABG
133306.4581,133196.5315,133350.7672,1958.722714,2261.134314,36.00967877,ABG
133296.8643,133204.3201,133334.9554,1958.892979,2261.427142,35.64242748,ABG
133297.0418,133196.4548,133355.2218,1958.859734,2260.874261,36.91315355,ABG
133307.796,133202.4983,133334.3502,1958.710282,2261.549258,35.55914848,ABG
133286.0904,133198.9689,133349.7936,1958.937474,2260.96576,36.9335582,ABG
133317.0372,133200.5726,133345.4527,1958.835094,2261.270511,36.437118,ABG
133280.8475,133199.7134,133336.7151,1958.630909,2261.281749,36.04105379,ABG
133317.5197,133200.6408,133356.1391,1959.177542,2261.066055,36.92322721,ABG
133285.256,133199.8722,133332.2311,1958.401254,2261.283168,35.67749946,ABG
133310.0589,133199.2742,133354.0879,1959.16761,2261.227488,36.10484005,ABG
133294.181,133202.7156,133338.7058,1958.611131,2261.091785,35.94770912,ABG
133301.676,133195.697,133347.2144,1958.861253,2261.300012,35.39907462,ABG
133301.6159,133205.6942,133343.0675,1958.836713,2261.219954,35.67090367,ABG
133295.4079,133194.6102,133346.0633,1958.810022,2261.018731,35.99199926,ABG
133307.5004,133204.4622,133343.0042,1958.721127,2261.524663,34.98531913,ABG
133290.0958,133197.602,133344.4011,1958.984702,2260.850002,36.63165703,ABG
133312.0473,133201.0594,133348.5578,1958.640412,2261.484537,35.16573899,ABG
133287.783,133200.118,133335.6529,1958.898794,2261.066615,36.24951872,ABG
133311.5328,133200.0667,133357.8858,1958.881125,2261.228,35.92664548,ABG
133291.8394,133199.9366,133329.9854,1958.638164,2261.218147,35.84317401,ABG
133305.2304,133200.4026,133357.7066,1959.021432,2261.260593,35.77690568,ABG
133299.1325,133200.4546,133336.317,1958.709329,2261.036897,36.24161839,ABG
133299.2475,133198.6712,133348.4392,1958.765423,2261.461627,34.88983469,ABG
133302.9043,133202.8717,133344.7741,1959.017884,2260.951906,36.42183113,ABG
133298.1416,133196.6958,133344.0011,1958.553004,2261.35393,34.87058509,ABG
133302.3927,133203.4061,133344.7013,1959.025279,2261.204675,35.67932231,ABG
133280.1585,133163.5696,133345.2563,1745.728957,2085.973693,40.17611374,ABG
133312.446,133172.0825,133349.4917,1745.887664,2086.401082,39.75237052,ABG
133279.0263,133167.5052,133337.6164,1745.866502,2085.926409,40.77578976,ABG
133310.9426,133168.86,133358.847,1745.895985,2086.232335,40.08271241,ABG
133284.3473,133169.254,133329.8088,1745.702692,2086.152534,40.14512055,ABG
133302.988,133168.2922,133362.1635,1746.045474,2086.112628,40.22261144,ABG
133294.1314,133169.6598,133333.4159,1745.716055,2086.080965,40.78998182,ABG
133294.304,133167.2231,133353.558,1745.7976,2086.307117,39.93881926,ABG
133300.3944,133171.4031,133343.4961,1746.096156,2085.942296,41.32738557,ABG
133291.7334,133165.6841,133346.347,1745.468415,2086.26975,39.23949776,ABG
133300.3045,133171.7381,133346.2695,1746.208835,2086.175153,39.98563501,ABG
133293.3968,133166.9779,133346.7475,1745.586039,2085.991432,39.58692445,ABG
133298.5776,133169.4867,133345.711,1745.981917,2086.34227,39.32836839,ABG
133294.8528,133168.9294,133345.1695,1745.767529,2086.042009,39.90633937,ABG
133297.3399,133168.9389,133349.2251,1745.951597,2086.144152,39.51968294,ABG
133296.2292,133167.9146,133342.1589,1745.717599,2086.230779,39.41904216,ABG
133296.1941,133170.6709,133349.3011,1745.958997,2086.106346,39.42967171,ABG
133296.197,133166.6808,133345.7135,1745.894544,2086.082217,40.38556483,ABG
133298.431,133170.6037,133344.4035,1745.618986,2086.319243,39.28035963,ABG
133291.2643,133167.8605,133348.3663,1746.275058,2085.955939,41.07438631,ABG
133304.9363,133169.1655,133346.4919,1745.381965,2086.24809,39.11697494,ABG
133284.7074,133168.6803,133341.5358,1746.25086,2086.166139,39.90178448,ABG
133309.0261,133169.1096,133354.7611,1745.607291,2086.030596,39.57060469,ABG
133283.806,133168.6513,133335.0823,1745.951367,2086.2348,39.38130565,ABG
133305.9929,133168.2197,133356.6765,1745.804671,2086.142491,39.64707431,ABG
133289.3215,133170.9582,133336.645,1745.889857,2086.038842,39.46982239,ABG
133298.2604,133164.926,133353.497,1745.795163,2086.264288,39.18819663,ABG
133298.054,133173.9902,133338.9644,1745.831438,2086.098247,39.14575124,ABG
133287.9987,133163.3607,133351.7824,1746.009839,2086.054974,40.21023,ABG
133308.9579,133173.5187,133341.8226,1745.526943,2086.330942,39.12747667,ABG
133276.7509,133165.359,133345.0448,1746.286961,2085.959813,40.90359452,ABG
133318.0725,133170.9543,133352.8819,1745.458923,2086.248158,39.40775717,ABG
133271.2449,133167.6318,133331.3545,1746.131427,2086.153598,39.98759259,ABG
133317.6508,133169.0233,133364.8135,1745.772309,2086.09981,39.88360174,ABG
133277.1985,133169.7732,133324.3358,1745.847034,2086.15545,39.74625261,ABG
133306.4889,133166.0242,133364.9866,1745.919085,2086.241064,39.70148359,ABG
133291.0344,133173.6213,133329.0585,1745.857078,2085.995512,39.76924826,ABG
133291.172,133162.1574,133357.6565,1745.862276,2086.276285,39.15171561,ABG
133305.9927,133176.2025,133336.5389,1745.834123,2086.134662,39.1738834,ABG
133276.9274,133161.8069,133349.8365,1746.014692,2086.02129,39.98135353,ABG
133318.3331,133174.231,133346.0238,1745.624919,2086.346188,39.12971408,ABG
133267.4875,133165.2327,133337.3639,1746.146324,2085.961906,40.51283618,ABG
133323.0598,133170.4816,133360.7902,1745.67672,2086.231668,39.57456484,ABG
133268.7527,133168.5225,133323.3414,1745.918444,2086.133891,39.84583682,ABG
133315.3718,133167.6426,133370.2003,1745.948553,2086.130323,39.91008384,ABG
133281.8371,133171.415,133321.1758,1745.743508,2086.089733,39.93547479,ABG
133299.0949,133164.3179,133365.1826,1745.932664,2086.273141,39.49256504,ABG
133298.8993,133174.9221,133330.7849,1745.889166,2085.983443,39.93150302,ABG
133283.4278,133161.5796,133354.228,1745.769409,2086.238208,38.85893832,ABG
133312.2332,133175.8581,133341.155,1745.935485,2086.179558,39.07523599,ABG
133273.286,133162.9675,133344.5299,1745.852747,2085.991155,39.42043188,ABG
133319.1744,133172.5984,133351.6616,1745.807382,2086.345879,38.88189113,ABG
133270.7036,133166.9968,133332.9219,1745.912692,2085.998939,39.729715,ABG
133317.2657,133168.9568,133363.5548,1745.893286,2086.203141,39.2564463,ABG
133278.0108,133169.7271,133324.1574,1745.743301,2086.158228,39.30505231,ABG
133306.0321,133166.9345,133366.796,1746.02905,2086.145488,39.37080318,ABG
133292.0492,133171.6499,133328.0039,1745.765786,2086.080265,39.74475215,ABG
133292.3094,133164.8152,133357.9063,1745.827071,2086.278848,38.86023181,ABG
133304.0555,133173.6848,133339.0062,1746.045753,2086.012964,39.77859889,ABG
133283.8727,133163.709,133348.2621,1745.593879,2086.194162,38.31826867,ABG
133309.465,133173.2002,133346.3361,1746.10638,2086.213063,38.76586921,ABG
133281.685,133165.8833,133342.7727,1745.667167,2085.98615,38.71282141,ABG
133309.5479,133170.1262,133351.8982,1745.97065,2086.298887,38.43292168,ABG
133284.2175,133168.7602,133336.8128,1745.734578,2086.05787,38.84215061,ABG
133305.0729,133168.3274,133357.5753,1745.988143,2086.131826,38.64950358,ABG
133290.9251,133169.396,133334.1053,1745.684545,2086.189355,38.64796245,ABG
133297.7917,133168.29,133356.095,1745.948118,2086.124584,38.58268467,ABG
133297.773,133169.5979,133339.9382,1745.881578,2086.078506,39.39960847,ABG
133293.3984,133167.5979,133348.6752,1745.624621,2086.260179,38.20015481,ABG
133299.3519,133170.4874,133346.054,1746.207651,2086.039163,39.53316486,ABG
133294.6224,133167.1904,133346.1031,1745.429799,2086.165435,37.98212231,ABG
133296.7015,133169.9858,133345.2891,1746.204221,2086.218417,38.55001276,ABG
133297.4395,133168.4365,133348.2094,1745.581734,2086.02747,38.35858607,ABG
133294.6809,133168.784,133343.975,1746.017895,2086.229514,38.2165698,ABG
133298.3234,133168.7502,133347.6867,1745.710915,2086.150312,38.36619336,ABG
133294.7435,133169.7143,133345.3789,1745.965805,2086.068135,38.30599717,ABG
133297.1774,133166.9769,133346.9935,1745.768667,2086.231565,38.3293905,ABG
133297.1007,133171.4032,133344.3856,1745.822421,2086.120972,38.12922139,ABG
